
09-09-2026 16:56:08 RAM 31597/125749MB (lfb 4x4MB) CPU [100%@2601,0%@2601,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,6%@972] cpu@35.875C/37.656C tj@36.562C/39.781C soc012@35.75C/37.218C gpu@36.562C/39.781C soc345@36.281C/39.187C VDD_GPU 3153mW/7756mW/23644mW VDD_CPU_SOC_MSS 7487mW/8391mW/12216mW VIN_SYS_5V0 6249mW/9290mW/18677mW VIN 24990mW/32260mW/68156mW
09-09-2026 16:56:09 RAM 33111/125749MB (lfb 4x4MB) CPU [100%@2601,0%@2601,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,3%@972] cpu@35.875C/37.656C tj@36.468C/39.781C soc012@35.687C/37.218C gpu@36.468C/39.781C soc345@36.281C/39.187C VDD_GPU 3153mW/7703mW/23644mW VDD_CPU_SOC_MSS 7487mW/8381mW/12216mW VIN_SYS_5V0 6350mW/9256mW/18677mW VIN 24092mW/32167mW/68156mW
09-09-2026 16:56:10 RAM 34637/125749MB (lfb 4x4MB) CPU [100%@2601,0%@2601,0%@972,0%@972,0%@972,0%@972,0%@972,1%@972,1%@972,0%@972,0%@972,0%@972,0%@972,6%@972] cpu@35.718C/37.656C tj@36.468C/39.781C soc012@35.562C/37.218C gpu@36.468C/39.781C soc345@36.218C/39.187C VDD_GPU 3153mW/7652mW/23644mW VDD_CPU_SOC_MSS 7487mW/8371mW/12216mW VIN_SYS_5V0 6249mW/9222mW/18677mW VIN 23596mW/32072mW/68156mW
09-09-2026 16:56:11 RAM 36155/125749MB (lfb 5x4MB) CPU [100%@2601,0%@2601,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,5%@972] cpu@35.781C/37.656C tj@36.375C/39.781C soc012@35.562C/37.218C gpu@36.375C/39.781C soc345@36.125C/39.187C VDD_GPU 3153mW/7603mW/23644mW VDD_CPU_SOC_MSS 7487mW/8361mW/12216mW VIN_SYS_5V0 6350mW/9191mW/18677mW VIN 24060mW/31985mW/68156mW
09-09-2026 16:56:12 RAM 37669/125749MB (lfb 4x4MB) CPU [100%@2601,0%@2601,0%@972,0%@972,1%@972,0%@972,0%@972,0%@972,5%@972,1%@972,2%@972,0%@972,0%@972,5%@972] cpu@35.718C/37.656C tj@36.281C/39.781C soc012@35.5C/37.218C gpu@36.281C/39.781C soc345@36.093C/39.187C VDD_GPU 3153mW/7555mW/23644mW VDD_CPU_SOC_MSS 7487mW/8351mW/12216mW VIN_SYS_5V0 6350mW/9160mW/18677mW VIN 24100mW/31901mW/68156mW
09-09-2026 16:56:13 RAM 39579/125749MB (lfb 5x4MB) CPU [100%@2601,0%@2601,0%@972,0%@972,0%@972,0%@972,0%@972,1%@972,0%@972,0%@972,0%@972,0%@972,0%@972,4%@972] cpu@36.25C/37.656C tj@36.343C/39.781C soc012@35.656C/37.218C gpu@36.343C/39.781C soc345@36.093C/39.187C VDD_GPU 3153mW/7509mW/23644mW VDD_CPU_SOC_MSS 8275mW/8351mW/12216mW VIN_SYS_5V0 7988mW/9148mW/18677mW VIN 27194mW/31852mW/68156mW
09-09-2026 16:56:14 RAM 28247/125749MB (lfb 30x4MB) CPU [100%@2601,0%@2601,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,1%@972,0%@972,0%@972,0%@972,0%@972,1%@972] cpu@36.312C/37.656C tj@36.343C/39.781C soc012@35.531C/37.218C gpu@36.343C/39.781C soc345@36.093C/39.187C VDD_GPU 3153mW/7464mW/23644mW VDD_CPU_SOC_MSS 8275mW/8350mW/12216mW VIN_SYS_5V0 8291mW/9139mW/18677mW VIN 27030mW/31803mW/68156mW
09-09-2026 16:56:15 RAM 30070/125749MB (lfb 5x4MB) CPU [100%@2601,0%@2601,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,2%@972] cpu@36.25C/37.656C tj@36.25C/39.781C soc012@35.531C/37.218C gpu@36.25C/39.781C soc345@36C/39.187C VDD_GPU 3153mW/7420mW/23644mW VDD_CPU_SOC_MSS 8673mW/8353mW/12216mW VIN_SYS_5V0 8696mW/9134mW/18677mW VIN 28546mW/31770mW/68156mW
09-09-2026 16:56:16 RAM 17399/125749MB (lfb 409x4MB) CPU [57%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,7%@972] cpu@36C/37.656C tj@38.187C/39.781C soc012@35.75C/37.218C gpu@38.187C/39.781C soc345@37.687C/39.187C VDD_GPU 14186mW/7487mW/23644mW VDD_CPU_SOC_MSS 10640mW/8376mW/12216mW VIN_SYS_5V0 13246mW/9175mW/18677mW VIN 61256mW/32059mW/68156mW
09-09-2026 16:56:17 RAM 17383/125749MB (lfb 410x4MB) CPU [1%@972,1%@972,1%@972,2%@972,0%@972,1%@972,1%@972,0%@972,2%@972,1%@972,0%@972,0%@972,1%@972,3%@972] cpu@36.5C/37.656C tj@38.812C/39.781C soc012@36.218C/37.218C gpu@38.812C/39.781C soc345@38.125C/39.187C VDD_GPU 22462mW/7632mW/23644mW VDD_CPU_SOC_MSS 11428mW/8405mW/12216mW VIN_SYS_5V0 17594mW/9257mW/18677mW VIN 63234mW/32359mW/68156mW
09-09-2026 16:56:18 RAM 17365/125749MB (lfb 410x4MB) CPU [1%@972,0%@972,2%@972,1%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@36.781C/37.656C tj@39.156C/39.781C soc012@36.468C/37.218C gpu@39.156C/39.781C soc345@38.656C/39.187C VDD_GPU 23250mW/7781mW/23644mW VDD_CPU_SOC_MSS 11822mW/8438mW/12216mW VIN_SYS_5V0 17898mW/9339mW/18677mW VIN 63202mW/32650mW/68156mW
09-09-2026 16:56:19 RAM 17345/125749MB (lfb 411x4MB) CPU [0%@972,0%@972,1%@972,0%@972,1%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@36.687C/37.656C tj@38.5C/39.781C soc012@36.531C/37.218C gpu@38.406C/39.781C soc345@38.156C/39.187C VDD_GPU 15375mW/7852mW/23644mW VDD_CPU_SOC_MSS 9856mW/8451mW/12216mW VIN_SYS_5V0 14685mW/9389mW/18677mW VIN 46986mW/32783mW/68156mW
09-09-2026 16:56:20 RAM 17303/125749MB (lfb 413x4MB) CPU [24%@2484,0%@2484,1%@972,0%@972,0%@972,0%@972,0%@972,11%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@37.062C/37.656C tj@38.406C/39.781C soc012@36.406C/37.218C gpu@38.156C/39.781C soc345@38.406C/39.187C VDD_GPU 8279mW/7856mW/23644mW VDD_CPU_SOC_MSS 8275mW/8450mW/12216mW VIN_SYS_5V0 10010mW/9395mW/18677mW VIN 55484mW/32989mW/68156mW
09-09-2026 16:56:21 RAM 17285/125749MB (lfb 412x4MB) CPU [1%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,1%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@37.187C/37.656C tj@39.562C/39.781C soc012@36.906C/37.218C gpu@39.562C/39.781C soc345@38.843C/39.187C VDD_GPU 22068mW/7984mW/23644mW VDD_CPU_SOC_MSS 11428mW/8476mW/12216mW VIN_SYS_5V0 17190mW/9465mW/18677mW VIN 62768mW/33255mW/68156mW
09-09-2026 16:56:22 RAM 17266/125749MB (lfb 413x4MB) CPU [1%@972,5%@972,0%@972,1%@972,0%@972,1%@972,0%@972,0%@972,0%@972,0%@972,1%@972,0%@972,0%@972,1%@972] cpu@37.593C/37.656C tj@39.625C/39.781C soc012@37.125C/37.218C gpu@39.625C/39.781C soc345@39.125C/39.187C VDD_GPU 23250mW/8119mW/23644mW VDD_CPU_SOC_MSS 11822mW/8506mW/12216mW VIN_SYS_5V0 17898mW/9540mW/18677mW VIN 64034mW/33525mW/68156mW
09-09-2026 16:56:23 RAM 17248/125749MB (lfb 413x4MB) CPU [0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@37.281C/37.656C tj@39.343C/39.781C soc012@37.187C/37.218C gpu@39.343C/39.781C soc345@38.906C/39.187C VDD_GPU 17733mW/8203mW/23644mW VDD_CPU_SOC_MSS 10246mW/8521mW/12216mW VIN_SYS_5V0 15698mW/9593mW/18677mW VIN 46562mW/33637mW/68156mW
09-09-2026 16:56:24 RAM 17232/125749MB (lfb 413x4MB) CPU [1%@972,0%@972,0%@972,0%@972,2%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@36.968C/37.656C tj@38.781C/39.781C soc012@37.156C/37.218C gpu@38.781C/39.781C soc345@38.437C/39.187C VDD_GPU 12615mW/8241mW/23644mW VDD_CPU_SOC_MSS 8673mW/8522mW/12216mW VIN_SYS_5V0 12680mW/9620mW/18677mW VIN 31958mW/33623mW/68156mW
09-09-2026 16:56:25 RAM 17182/125749MB (lfb 414x4MB) CPU [23%@972,0%@972,1%@972,0%@972,9%@972,0%@972,0%@972,1%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@37.75C/37.75C tj@39.906C/39.906C soc012@37.343C/37.343C gpu@39.906C/39.906C soc345@39.343C/39.343C VDD_GPU 19704mW/8337mW/23644mW VDD_CPU_SOC_MSS 11034mW/8544mW/12216mW VIN_SYS_5V0 15976mW/9673mW/18677mW VIN 63040mW/33868mW/68156mW
09-09-2026 16:56:26 RAM 17166/125749MB (lfb 414x4MB) CPU [1%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@37.968C/37.968C tj@40.25C/40.25C soc012@37.531C/37.531C gpu@40.25C/40.25C soc345@39.656C/39.656C VDD_GPU 23250mW/8460mW/23644mW VDD_CPU_SOC_MSS 11428mW/8567mW/12216mW VIN_SYS_5V0 17797mW/9740mW/18677mW VIN 63078mW/34108mW/68156mW
09-09-2026 16:56:27 RAM 17150/125749MB (lfb 414x4MB) CPU [1%@972,4%@972,2%@972,0%@972,0%@972,0%@972,0%@972,1%@972,1%@972,0%@972,0%@972,0%@972,1%@972,0%@972] cpu@38.093C/38.093C tj@40.281C/40.281C soc012@37.781C/37.781C gpu@40.281C/40.281C soc345@39.812C/39.812C VDD_GPU 22856mW/8577mW/23644mW VDD_CPU_SOC_MSS 11822mW/8594mW/12216mW VIN_SYS_5V0 17898mW/9806mW/18677mW VIN 58340mW/34303mW/68156mW
09-09-2026 16:56:28 RAM 17135/125749MB (lfb 414x4MB) CPU [1%@972,0%@972,0%@972,0%@972,1%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@37.75C/38.093C tj@39.718C/40.281C soc012@37.625C/37.781C gpu@39.718C/40.281C soc345@39.406C/39.812C VDD_GPU 14981mW/8628mW/23644mW VDD_CPU_SOC_MSS 9856mW/8604mW/12216mW VIN_SYS_5V0 14483mW/9844mW/18677mW VIN 47536mW/34408mW/68156mW
09-09-2026 16:56:29 RAM 17085/125749MB (lfb 414x4MB) CPU [24%@972,0%@972,1%@972,0%@972,7%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@37.968C/38.093C tj@40.031C/40.281C soc012@37.687C/37.781C gpu@40.031C/40.281C soc345@39.562C/39.812C VDD_GPU 13398mW/8666mW/23644mW VDD_CPU_SOC_MSS 9852mW/8614mW/12216mW VIN_SYS_5V0 12538mW/9865mW/18677mW VIN 63738mW/34637mW/68156mW
09-09-2026 16:56:30 RAM 17069/125749MB (lfb 414x4MB) CPU [0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@38.25C/38.25C tj@40.593C/40.593C soc012@37.875C/37.875C gpu@40.593C/40.593C soc345@40C/40C VDD_GPU 22462mW/8773mW/23644mW VDD_CPU_SOC_MSS 11428mW/8636mW/12216mW VIN_SYS_5V0 17594mW/9925mW/18677mW VIN 64074mW/34864mW/68156mW
09-09-2026 16:56:31 RAM 17053/125749MB (lfb 414x4MB) CPU [0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@38.468C/38.468C tj@40.812C/40.812C soc012@38.25C/38.25C gpu@40.812C/40.812C soc345@40.156C/40.156C VDD_GPU 23250mW/8883mW/23644mW VDD_CPU_SOC_MSS 11822mW/8660mW/12216mW VIN_SYS_5V0 17999mW/9987mW/18677mW VIN 64512mW/35088mW/68156mW
09-09-2026 16:56:32 RAM 17039/125749MB (lfb 414x4MB) CPU [1%@972,4%@972,1%@972,1%@972,1%@972,1%@972,2%@972,0%@972,1%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@38.187C/38.468C tj@40.093C/40.812C soc012@38.156C/38.25C gpu@40.093C/40.812C soc345@39.75C/40.156C VDD_GPU 16163mW/8938mW/23644mW VDD_CPU_SOC_MSS 9856mW/8669mW/12216mW VIN_SYS_5V0 14888mW/10024mW/18677mW VIN 46724mW/35175mW/68156mW
09-09-2026 16:56:33 RAM 17023/125749MB (lfb 414x4MB) CPU [1%@1296,7%@1296,0%@972,0%@972,0%@1296,7%@1296,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972] cpu@37.968C/38.468C tj@39.187C/40.812C soc012@37.843C/38.25C gpu@39.187C/40.812C soc345@38.906C/40.156C VDD_GPU 9856mW/8945mW/23644mW VDD_CPU_SOC_MSS 7490mW/8660mW/12216mW VIN_SYS_5V0 10112mW/10024mW/18677mW VIN 24560mW/35097mW/68156mW
09-09-2026 16:56:34 RAM 10759/125749MB (lfb 438x4MB) CPU [2%@972,10%@972,10%@972,0%@972,0%@972,8%@972,0%@972,1%@972,2%@972,3%@972,0%@972,0%@972,0%@972,0%@972] cpu@37.156C/38.468C tj@38.718C/40.812C soc012@37.625C/38.25C gpu@38.718C/40.812C soc345@38.375C/40.156C VDD_GPU 5125mW/8917mW/23644mW VDD_CPU_SOC_MSS 5911mW/8640mW/12216mW VIN_SYS_5V0 6350mW/9997mW/18677mW VIN 22294mW/35004mW/68156mW
09-09-2026 16:56:35 RAM 10743/125749MB (lfb 438x4MB) CPU [1%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,1%@972,0%@972,0%@972,0%@972,0%@972] cpu@36.937C/38.468C tj@38.406C/40.812C soc012@37.468C/38.25C gpu@38.406C/40.812C soc345@38.187C/40.156C VDD_GPU 3942mW/8881mW/23644mW VDD_CPU_SOC_MSS 5517mW/8618mW/12216mW VIN_SYS_5V0 5846mW/9967mW/18677mW VIN 21564mW/34908mW/68156mW
09-09-2026 16:56:36 RAM 10727/125749MB (lfb 438x4MB) CPU [1%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,0%@972,10%@972,0%@972,0%@972,0%@972,0%@972] cpu@36.687C/38.468C tj@38.156C/40.812C soc012@37.281C/38.25C gpu@38.156C/40.812C soc345@38C/40.156C VDD_GPU 3153mW/8841mW/23644mW VDD_CPU_SOC_MSS 5517mW/8596mW/12216mW VIN_SYS_5V0 5846mW/9938mW/18677mW VIN 20964mW/34810mW/68156mW
